transaction_id,card_id,transaction_date,transaction_time,payment_method,full_price,forma_pagamento,bandeira
9342019-04-1609:37:41,0,2019-04-16,09:37:41,Dinheiro,2.5,voucher,ticket
9342019-04-1809:19:08,8359,2019-04-18,09:19:08,Cartão,2.5,voucher,sodexo
9342019-04-2116:39:04,0,2019-04-21,16:39:04,Dinheiro,5.75,debito,visa
9342019-04-2407:44:49,0,2019-04-24,07:44:49,Dinheiro,13.5,voucher,vr
9342019-04-2610:35:23,0,2019-04-26,10:35:23,Dinheiro,5.0,credito,visa
9342019-04-2908:50:28,0,2019-04-29,08:50:28,Dinheiro,4.25,debito,elo
9352019-04-0213:02:05,5581,2019-04-02,13:02:05,Cartão,2.55,voucher,alelo
9352019-04-0217:18:26,319,2019-04-02,17:18:26,Cartão,6.5,debito,mastercard
9352019-04-0612:10:16,8339,2019-04-06,12:10:16,Cartão,6.2,debito,visa
9352019-04-1508:57:49,0,2019-04-15,08:57:49,Dinheiro,5.0,debito,elo
9352019-04-1510:58:58,0,2019-04-15,10:58:58,Dinheiro,4.4,credito,visa
9352019-04-1607:11:08,5088,2019-04-16,07:11:08,Cartão,2.5,credito,mastercard
9352019-04-1910:58:58,0,2019-04-19,10:58:58,Dinheiro,4.4,debito,visa
9352019-04-2116:54:05,8365,2019-04-21,16:54:05,Cartão,3.0,voucher,vr
9352019-04-2506:32:14,0,2019-04-25,06:32:14,Dinheiro,6.0,voucher,vr
9352019-04-2508:33:46,0,2019-04-25,08:33:46,Dinheiro,6.6,debito,mastercard
9352019-04-2616:15:27,507,2019-04-26,16:15:27,Cartão,2.5,voucher,ticket
9362019-04-0415:46:20,5710,2019-04-04,15:46:20,Cartão,8.0,voucher,sodexo
9362019-04-0418:24:26,257,2019-04-04,18:24:26,Cartão,3.0,credito,mastercard
9362019-04-0617:12:21,8355,2019-04-06,17:12:21,Cartão,5.0,debito,elo
9362019-04-1608:57:51,0,2019-04-16,08:57:51,Dinheiro,3.0,voucher,vr
9362019-04-1709:26:25,0,2019-04-17,09:26:25,Dinheiro,48.0,credito,mastercard
9362019-04-1906:52:53,8459,2019-04-19,06:52:53,Cartão,26.3,voucher,alelo
9362019-04-2120:35:17,0,2019-04-21,20:35:17,Dinheiro,9.7,credito,elo
9362019-04-2309:47:10,0,2019-04-23,09:47:10,Dinheiro,5.35,credito,visa
9362019-04-2609:30:09,5317,2019-04-26,09:30:09,Cartão,7.0,debito,elo
9362019-04-2707:41:25,0,2019-04-27,07:41:25,Dinheiro,4.5,voucher,ticket
9372019-04-0317:53:42,8494,2019-04-03,17:53:42,Cartão,2.55,voucher,alelo
9372019-04-0412:18:15,154,2019-04-04,12:18:15,Cartão,2.5,voucher,alelo
9372019-04-0607:34:45,5414,2019-04-06,07:34:45,Cartão,3.0,debito,visa
9372019-04-1508:55:45,0,2019-04-15,08:55:45,Dinheiro,3.5,debito,elo
9372019-04-1608:47:55,8303,2019-04-16,08:47:55,Cartão,5.35,voucher,sodexo
9372019-04-1906:29:51,0,2019-04-19,06:29:51,Dinheiro,5.35,credito,visa
9372019-04-1908:55:45,0,2019-04-19,08:55:45,Dinheiro,3.5,debito,elo
9372019-04-2118:22:37,0,2019-04-21,18:22:37,Dinheiro,10.1,debito,mastercard
9372019-04-2408:41:15,8464,2019-04-24,08:41:15,Cartão,6.2,voucher,ticket
9372019-04-2508:39:20,5916,2019-04-25,08:39:20,Cartão,31.1,debito,elo
9372019-04-2907:09:55,541,2019-04-29,07:09:55,Cartão,3.75,voucher,alelo
9382019-04-0209:12:47,5282,2019-04-02,09:12:47,Cartão,7.9,debito,visa
9382019-04-0216:30:07,137,2019-04-02,16:30:07,Cartão,6.5,credito,mastercard
9382019-04-0314:07:45,8101,2019-04-03,14:07:45,Cartão,3.0,debito,elo
9382019-04-1509:45:07,0,2019-04-15,09:45:07,Dinheiro,2.5,debito,elo
9382019-04-1611:09:37,0,2019-04-16,11:09:37,Dinheiro,24.0,voucher,ticket
9382019-04-1810:11:25,0,2019-04-18,10:11:25,Dinheiro,3.1,credito,elo
9382019-04-2112:03:36,0,2019-04-21,12:03:36,Dinheiro,2.5,credito,mastercard
9382019-04-2406:36:09,0,2019-04-24,06:36:09,Dinheiro,6.25,voucher,vr
9382019-04-2511:17:50,8228,2019-04-25,11:17:50,Cartão,7.5,voucher,ticket
9382019-04-2712:11:28,0,2019-04-27,12:11:28,Dinheiro,3.0,credito,visa
9392019-04-0411:07:00,5932,2019-04-04,11:07:00,Cartão,3.0,voucher,sodexo
9392019-04-0416:35:05,727,2019-04-04,16:35:05,Cartão,12.75,credito,visa
9392019-04-0618:58:16,8247,2019-04-06,18:58:16,Cartão,5.0,voucher,alelo
9392019-04-1510:32:29,0,2019-04-15,10:32:29,Dinheiro,3.5,voucher,vr
9392019-04-1808:39:00,8323,2019-04-18,08:39:00,Cartão,26.1,voucher,vr
9392019-04-1810:37:59,0,2019-04-18,10:37:59,Dinheiro,7.5,voucher,sodexo
9392019-04-2018:15:04,0,2019-04-20,18:15:04,Dinheiro,6.25,debito,elo
9392019-04-2206:07:01,0,2019-04-22,06:07:01,Dinheiro,4.4,debito,elo
9392019-04-2308:24:30,0,2019-04-23,08:24:30,Dinheiro,3.0,voucher,vr
9392019-04-2407:35:49,0,2019-04-24,07:35:49,Dinheiro,8.5,debito,visa
9402019-04-0214:31:43,209,2019-04-02,14:31:43,Cartão,7.5,debito,elo
9402019-04-0508:50:39,8488,2019-04-05,08:50:39,Cartão,2.5,credito,visa
9402019-04-0616:19:44,5853,2019-04-06,16:19:44,Cartão,3.5,voucher,sodexo
9402019-04-1509:13:16,0,2019-04-15,09:13:16,Dinheiro,6.0,debito,elo
9402019-04-1609:47:47,0,2019-04-16,09:47:47,Dinheiro,2.5,debito,elo
9402019-04-1810:09:41,8333,2019-04-18,10:09:41,Cartão,12.7,debito,elo
9402019-04-1909:13:16,0,2019-04-19,09:13:16,Dinheiro,6.0,voucher,sodexo
9402019-04-2018:18:08,0,2019-04-20,18:18:08,Dinheiro,5.0,debito,visa
9402019-04-2208:38:56,0,2019-04-22,08:38:56,Dinheiro,4.0,voucher,vr
9402019-04-2210:33:10,8143,2019-04-22,10:33:10,Cartão,7.0,voucher,alelo
9402019-04-2212:09:05,0,2019-04-22,12:09:05,Dinheiro,2.2,voucher,alelo
9412019-04-0115:13:59,5899,2019-04-01,15:13:59,Cartão,7.0,debito,elo
9412019-04-0215:23:54,270,2019-04-02,15:23:54,Cartão,7.5,voucher,sodexo
9412019-04-0618:03:44,8002,2019-04-06,18:03:44,Cartão,2.5,credito,mastercard
9412019-04-1508:24:36,0,2019-04-15,08:24:36,Dinheiro,2.5,credito,elo
9412019-04-1509:49:27,8251,2019-04-15,09:49:27,Cartão,3.75,credito,elo
9412019-04-1810:03:49,0,2019-04-18,10:03:49,Dinheiro,5.85,debito,elo
9412019-04-1908:24:36,0,2019-04-19,08:24:36,Dinheiro,2.5,voucher,vr
9412019-04-2112:56:04,0,2019-04-21,12:56:04,Dinheiro,5.0,credito,elo
9412019-04-2310:06:32,0,2019-04-23,10:06:32,Dinheiro,7.5,voucher,alelo
9412019-04-2408:32:25,331,2019-04-24,08:32:25,Cartão,9.75,debito,elo
9412019-04-2510:33:37,5919,2019-04-25,10:33:37,Cartão,7.5,credito,visa
942019-04-0114:31:26,5576,2019-04-01,14:31:26,Cartão,2.5,debito,visa
942019-04-0117:37:02,128,2019-04-01,17:37:02,Cartão,5.0,credito,elo
942019-04-0315:40:06,8231,2019-04-03,15:40:06,Cartão,9.5,debito,elo
942019-04-0615:49:52,23,2019-04-06,15:49:52,Cartão,3.1,credito,elo
942019-04-0707:31:07,149,2019-04-07,07:31:07,Cartão,6.0,voucher,sodexo
942019-04-0709:07:41,5850,2019-04-07,09:07:41,Cartão,2.2,voucher,sodexo
942019-04-0711:23:47,8062,2019-04-07,11:23:47,Cartão,3.0,voucher,alelo
942019-04-0807:40:51,485,2019-04-08,07:40:51,Cartão,4.5,debito,elo
942019-04-0808:48:48,5030,2019-04-08,08:48:48,Cartão,2.5,credito,elo
942019-04-0809:46:04,0,2019-04-08,09:46:04,Dinheiro,7.5,credito,visa
942019-04-0909:30:09,0,2019-04-09,09:30:09,Dinheiro,6.0,debito,mastercard
942019-04-0909:48:19,0,2019-04-09,09:48:19,Dinheiro,3.5,voucher,alelo
942019-04-0910:04:09,0,2019-04-09,10:04:09,Dinheiro,3.0,voucher,ticket
942019-04-1007:34:12,8163,2019-04-10,07:34:12,Cartão,9.25,credito,mastercard
942019-04-1007:36:12,254,2019-04-10,07:36:12,Cartão,2.5,debito,mastercard
942019-04-1010:01:28,0,2019-04-10,10:01:28,Dinheiro,5.0,credito,elo
942019-04-1107:12:44,0,2019-04-11,07:12:44,Dinheiro,6.0,debito,mastercard
942019-04-1108:38:25,0,2019-04-11,08:38:25,Dinheiro,3.0,credito,mastercard
942019-04-1111:13:09,8142,2019-04-11,11:13:09,Cartão,5.75,voucher,sodexo
942019-04-1206:36:55,0,2019-04-12,06:36:55,Dinheiro,8.9,voucher,sodexo
942019-04-1208:50:13,176,2019-04-12,08:50:13,Cartão,5.0,debito,elo
942019-04-1210:18:23,5874,2019-04-12,10:18:23,Cartão,9.9,credito,visa
942019-04-1307:46:08,0,2019-04-13,07:46:08,Dinheiro,8.3,credito,visa
942019-04-1309:02:25,5336,2019-04-13,09:02:25,Cartão,2.5,voucher,vr
942019-04-1309:45:16,8063,2019-04-13,09:45:16,Cartão,3.1,voucher,ticket
942019-04-1408:17:48,0,2019-04-14,08:17:48,Dinheiro,5.95,voucher,sodexo
942019-04-1408:25:23,141,2019-04-14,08:25:23,Cartão,5.05,credito,elo
942019-04-1410:52:52,0,2019-04-14,10:52:52,Dinheiro,9.1,voucher,sodexo
942019-04-1610:21:13,0,2019-04-16,10:21:13,Dinheiro,6.5,debito,visa
942019-04-1807:32:25,0,2019-04-18,07:32:25,Dinheiro,2.5,voucher,alelo
942019-04-1906:50:19,0,2019-04-19,06:50:19,Dinheiro,2.5,voucher,ticket
942019-04-2007:57:09,0,2019-04-20,07:57:09,Dinheiro,6.75,credito,mastercard
942019-04-2008:45:18,8282,2019-04-20,08:45:18,Cartão,6.0,voucher,ticket
942019-04-2108:25:23,141,2019-04-21,08:25:23,Cartão,5.05,voucher,ticket
942019-04-2108:40:39,0,2019-04-21,08:40:39,Dinheiro,6.0,voucher,vr
942019-04-2211:33:47,539,2019-04-22,11:33:47,Cartão,6.0,voucher,vr
942019-04-2308:38:27,8094,2019-04-23,08:38:27,Cartão,3.0,credito,visa
942019-04-2310:58:24,0,2019-04-23,10:58:24,Dinheiro,7.65,voucher,alelo
942019-04-2708:28:41,0,2019-04-27,08:28:41,Dinheiro,17.85,debito,mastercard
942019-04-2709:21:40,8223,2019-04-27,09:21:40,Cartão,3.0,credito,visa
942019-04-2816:42:15,5488,2019-04-28,16:42:15,Cartão,5.1,voucher,ticket
942019-04-2913:02:50,0,2019-04-29,13:02:50,Dinheiro,6.0,credito,mastercard
9422019-04-0115:57:56,8298,2019-04-01,15:57:56,Cartão,5.0,debito,visa
9422019-04-0313:07:30,341,2019-04-03,13:07:30,Cartão,2.5,debito,visa
9422019-04-0511:28:49,5568,2019-04-05,11:28:49,Cartão,6.2,voucher,vr
9422019-04-1509:57:48,0,2019-04-15,09:57:48,Dinheiro,9.0,voucher,alelo
9422019-04-1611:18:03,0,2019-04-16,11:18:03,Dinheiro,7.0,credito,visa
9422019-04-1907:18:43,0,2019-04-19,07:18:43,Dinheiro,6.2,debito,elo
9422019-04-1909:57:48,0,2019-04-19,09:57:48,Dinheiro,9.0,debito,visa
9422019-04-2113:50:06,0,2019-04-21,13:50:06,Dinheiro,6.0,voucher,ticket
9422019-04-2307:14:39,0,2019-04-23,07:14:39,Dinheiro,6.0,debito,mastercard
9422019-04-2408:54:37,0,2019-04-24,08:54:37,Dinheiro,12.0,voucher,alelo
9422019-04-2609:37:00,0,2019-04-26,09:37:00,Dinheiro,9.25,voucher,sodexo
9432019-04-0207:53:48,5927,2019-04-02,07:53:48,Cartão,7.0,credito,visa
9432019-04-0218:45:02,8200,2019-04-02,18:45:02,Cartão,5.0,debito,elo
9432019-04-0318:46:25,655,2019-04-03,18:46:25,Cartão,3.0,voucher,sodexo
9432019-04-1510:37:50,8006,2019-04-15,10:37:50,Cartão,9.4,credito,visa
9432019-04-1810:22:55,655,2019-04-18,10:22:55,Cartão,4.4,voucher,alelo
9432019-04-1810:27:55,5050,2019-04-18,10:27:55,Cartão,2.55,debito,mastercard
9432019-04-2118:29:23,0,2019-04-21,18:29:23,Dinheiro,6.0,credito,visa
9432019-04-2406:28:42,5585,2019-04-24,06:28:42,Cartão,18.1,credito,visa
9432019-04-2607:37:33,8421,2019-04-26,07:37:33,Cartão,2.5,debito,visa
9432019-04-2716:33:38,0,2019-04-27,16:33:38,Dinheiro,4.75,voucher,sodexo
9442019-04-0119:25:57,63,2019-04-01,19:25:57,Cartão,8.25,voucher,alelo
9442019-04-0208:15:25,5101,2019-04-02,08:15:25,Cartão,8.0,credito,visa
9442019-04-0312:51:17,8390,2019-04-03,12:51:17,Cartão,6.0,credito,mastercard
9442019-04-1510:37:56,0,2019-04-15,10:37:56,Dinheiro,4.55,voucher,vr
9442019-04-1810:22:15,0,2019-04-18,10:22:15,Dinheiro,6.0,debito,mastercard
9442019-04-1909:00:57,0,2019-04-19,09:00:57,Dinheiro,3.75,debito,visa
9442019-04-2014:07:52,0,2019-04-20,14:07:52,Dinheiro,8.0,debito,mastercard
9442019-04-2207:43:57,0,2019-04-22,07:43:57,Dinheiro,2.2,credito,mastercard
9442019-04-2611:14:14,0,2019-04-26,11:14:14,Dinheiro,3.1,credito,visa
9442019-04-2808:29:24,643,2019-04-28,08:29:24,Cartão,9.45,credito,elo
9452019-04-0211:21:17,8041,2019-04-02,11:21:17,Cartão,4.75,debito,mastercard
9452019-04-0214:38:13,5405,2019-04-02,14:38:13,Cartão,6.0,voucher,alelo
9452019-04-0219:16:12,376,2019-04-02,19:16:12,Cartão,8.75,debito,elo
9452019-04-1506:55:11,5822,2019-04-15,06:55:11,Cartão,8.3,voucher,ticket
9452019-04-1711:16:18,0,2019-04-17,11:16:18,Dinheiro,5.0,debito,visa
9452019-04-1807:41:04,0,2019-04-18,07:41:04,Dinheiro,2.5,credito,mastercard
9452019-04-2114:06:58,0,2019-04-21,14:06:58,Dinheiro,7.75,voucher,sodexo
9452019-04-2306:50:42,0,2019-04-23,06:50:42,Dinheiro,12.85,debito,visa
9452019-04-2309:29:37,0,2019-04-23,09:29:37,Dinheiro,6.0,voucher,ticket
9452019-04-2310:33:33,0,2019-04-23,10:33:33,Dinheiro,3.75,debito,visa
9462019-04-0112:04:37,563,2019-04-01,12:04:37,Cartão,6.0,voucher,alelo
9462019-04-0209:48:46,8050,2019-04-02,09:48:46,Cartão,6.0,voucher,sodexo
9462019-04-0315:28:11,5318,2019-04-03,15:28:11,Cartão,3.0,debito,mastercard
9462019-04-1509:59:05,0,2019-04-15,09:59:05,Dinheiro,7.0,voucher,sodexo
9462019-04-1806:42:35,5925,2019-04-18,06:42:35,Cartão,3.8,credito,mastercard
9462019-04-1907:25:12,0,2019-04-19,07:25:12,Dinheiro,4.0,voucher,sodexo
9462019-04-1909:59:05,0,2019-04-19,09:59:05,Dinheiro,7.0,credito,visa
9462019-04-2113:10:21,8020,2019-04-21,13:10:21,Cartão,5.0,voucher,ticket
9462019-04-2210:32:14,0,2019-04-22,10:32:14,Dinheiro,3.5,credito,elo
9462019-04-2410:28:58,0,2019-04-24,10:28:58,Dinheiro,9.25,credito,visa
9462019-04-2411:59:31,322,2019-04-24,11:59:31,Cartão,8.5,debito,elo
9472019-04-0113:04:37,8025,2019-04-01,13:04:37,Cartão,5.0,debito,mastercard
9472019-04-0311:51:09,5174,2019-04-03,11:51:09,Cartão,5.0,credito,visa
9472019-04-0512:27:48,2,2019-04-05,12:27:48,Cartão,3.5,debito,elo
9472019-04-1710:46:26,0,2019-04-17,10:46:26,Dinheiro,8.0,credito,visa
9472019-04-1808:04:30,0,2019-04-18,08:04:30,Dinheiro,5.35,voucher,sodexo
9472019-04-1908:58:03,0,2019-04-19,08:58:03,Dinheiro,3.0,debito,elo
9472019-04-2112:32:54,0,2019-04-21,12:32:54,Dinheiro,9.5,credito,visa
9472019-04-2307:54:31,5452,2019-04-23,07:54:31,Cartão,2.5,debito,elo
9472019-04-2510:22:50,8249,2019-04-25,10:22:50,Cartão,4.5,voucher,alelo
9472019-04-2816:56:42,196,2019-04-28,16:56:42,Cartão,2.5,credito,elo
9482019-04-0111:16:43,8424,2019-04-01,11:16:43,Cartão,4.4,credito,elo
9482019-04-0116:18:56,424,2019-04-01,16:18:56,Cartão,4.75,debito,elo
9482019-04-0415:24:39,5056,2019-04-04,15:24:39,Cartão,6.0,debito,mastercard
9482019-04-1510:03:35,0,2019-04-15,10:03:35,Dinheiro,3.0,voucher,sodexo
9482019-04-1606:58:07,8261,2019-04-16,06:58:07,Cartão,5.0,voucher,vr
9482019-04-1710:04:27,0,2019-04-17,10:04:27,Dinheiro,2.5,credito,elo
9482019-04-2112:27:13,0,2019-04-21,12:27:13,Dinheiro,10.1,voucher,sodexo
9482019-04-2214:52:31,314,2019-04-22,14:52:31,Cartão,6.2,voucher,sodexo
9482019-04-2407:10:16,0,2019-04-24,07:10:16,Dinheiro,2.5,credito,visa
9482019-04-2410:46:15,0,2019-04-24,10:46:15,Dinheiro,7.5,debito,elo
9492019-04-0414:27:16,656,2019-04-04,14:27:16,Cartão,3.0,voucher,sodexo
9492019-04-0513:17:25,5357,2019-04-05,13:17:25,Cartão,2.2,credito,elo
9492019-04-0617:57:00,8367,2019-04-06,17:57:00,Cartão,6.0,credito,mastercard
9492019-04-1509:54:32,0,2019-04-15,09:54:32,Dinheiro,2.5,debito,elo
9492019-04-1807:26:58,664,2019-04-18,07:26:58,Cartão,11.6,credito,elo
9492019-04-1809:14:55,0,2019-04-18,09:14:55,Dinheiro,3.0,credito,visa
9492019-04-2117:42:16,0,2019-04-21,17:42:16,Dinheiro,9.5,debito,mastercard
9492019-04-2218:49:40,0,2019-04-22,18:49:40,Dinheiro,3.5,credito,visa
9492019-04-2408:15:12,0,2019-04-24,08:15:12,Dinheiro,2.5,debito,visa
9492019-04-2507:40:16,0,2019-04-25,07:40:16,Dinheiro,7.5,debito,visa
9502019-04-0417:18:30,8331,2019-04-04,17:18:30,Cartão,8.5,debito,visa
9502019-04-0511:06:21,5214,2019-04-05,11:06:21,Cartão,2.0,voucher,sodexo
9502019-04-0519:10:34,52,2019-04-05,19:10:34,Cartão,8.5,debito,visa
9502019-04-1609:36:21,0,2019-04-16,09:36:21,Dinheiro,9.75,debito,visa
9502019-04-1610:08:26,0,2019-04-16,10:08:26,Dinheiro,2.5,debito,visa
9502019-04-1810:33:52,0,2019-04-18,10:33:52,Dinheiro,5.0,voucher,alelo
9502019-04-2113:24:03,8486,2019-04-21,13:24:03,Cartão,3.5,voucher,alelo
9502019-04-2507:43:45,5717,2019-04-25,07:43:45,Cartão,17.25,credito,mastercard
9502019-04-2508:15:34,0,2019-04-25,08:15:34,Dinheiro,7.5,debito,visa
9502019-04-2709:44:15,550,2019-04-27,09:44:15,Cartão,3.0,voucher,alelo
9512019-04-0217:29:00,728,2019-04-02,17:29:00,Cartão,10.5,debito,elo
9512019-04-0308:18:53,8186,2019-04-03,08:18:53,Cartão,5.0,credito,mastercard
9512019-04-0509:10:47,5714,2019-04-05,09:10:47,Cartão,3.0,voucher,alelo
9512019-04-1709:26:18,0,2019-04-17,09:26:18,Dinheiro,4.0,voucher,sodexo
9512019-04-1906:41:15,5848,2019-04-19,06:41:15,Cartão,3.0,voucher,vr
9512019-04-1907:11:51,0,2019-04-19,07:11:51,Dinheiro,6.0,voucher,vr
9512019-04-2113:32:47,0,2019-04-21,13:32:47,Dinheiro,5.35,voucher,alelo
9512019-04-2208:49:00,5721,2019-04-22,08:49:00,Cartão,7.5,voucher,vr
9512019-04-2210:12:53,0,2019-04-22,10:12:53,Dinheiro,4.5,voucher,ticket
9512019-04-2814:58:14,558,2019-04-28,14:58:14,Cartão,5.0,credito,mastercard
952019-04-0412:54:41,8195,2019-04-04,12:54:41,Cartão,7.5,voucher,sodexo
952019-04-0417:21:17,108,2019-04-04,17:21:17,Cartão,8.0,debito,mastercard
952019-04-0514:48:58,5081,2019-04-05,14:48:58,Cartão,4.5,credito,mastercard
952019-04-0614:01:03,213,2019-04-06,14:01:03,Cartão,6.0,debito,visa
952019-04-0707:23:48,189,2019-04-07,07:23:48,Cartão,5.0,debito,mastercard
952019-04-0708:45:48,5719,2019-04-07,08:45:48,Cartão,6.0,debito,mastercard
952019-04-0708:57:11,0,2019-04-07,08:57:11,Dinheiro,5.0,voucher,vr
952019-04-0807:55:17,0,2019-04-08,07:55:17,Dinheiro,7.0,credito,elo
952019-04-0808:55:29,290,2019-04-08,08:55:29,Cartão,6.0,credito,elo
952019-04-0810:25:38,0,2019-04-08,10:25:38,Dinheiro,4.0,debito,mastercard
952019-04-0906:41:55,0,2019-04-09,06:41:55,Dinheiro,5.7,debito,elo
952019-04-0908:38:37,0,2019-04-09,08:38:37,Dinheiro,6.0,debito,mastercard
952019-04-0909:59:58,5524,2019-04-09,09:59:58,Cartão,4.9,credito,elo
952019-04-1006:34:43,0,2019-04-10,06:34:43,Dinheiro,4.0,debito,elo
952019-04-1007:55:31,0,2019-04-10,07:55:31,Dinheiro,2.5,voucher,sodexo
952019-04-1009:06:12,0,2019-04-10,09:06:12,Dinheiro,7.0,voucher,alelo
952019-04-1110:15:54,0,2019-04-11,10:15:54,Dinheiro,7.0,credito,visa
952019-04-1110:42:31,5001,2019-04-11,10:42:31,Cartão,6.2,voucher,ticket
952019-04-1111:16:44,0,2019-04-11,11:16:44,Dinheiro,8.25,voucher,ticket
952019-04-1209:12:12,0,2019-04-12,09:12:12,Dinheiro,3.1,debito,visa
952019-04-1210:22:15,0,2019-04-12,10:22:15,Dinheiro,16.45,voucher,vr
952019-04-1210:59:04,0,2019-04-12,10:59:04,Dinheiro,2.5,credito,elo
952019-04-1307:21:13,0,2019-04-13,07:21:13,Dinheiro,6.0,credito,elo
952019-04-1307:58:19,0,2019-04-13,07:58:19,Dinheiro,3.0,debito,visa
952019-04-1308:16:20,8159,2019-04-13,08:16:20,Cartão,5.1,voucher,sodexo
952019-04-1408:34:13,0,2019-04-14,08:34:13,Dinheiro,7.25,credito,mastercard
952019-04-1409:47:44,0,2019-04-14,09:47:44,Dinheiro,5.1,voucher,vr
952019-04-1409:56:03,0,2019-04-14,09:56:03,Dinheiro,9.25,voucher,alelo
952019-04-1507:51:20,0,2019-04-15,07:51:20,Dinheiro,4.6,debito,visa
952019-04-1508:04:32,0,2019-04-15,08:04:32,Dinheiro,8.0,voucher,sodexo
952019-04-1610:00:42,5509,2019-04-16,10:00:42,Cartão,3.1,voucher,sodexo
952019-04-1908:04:32,0,2019-04-19,08:04:32,Dinheiro,8.0,credito,elo
952019-04-2008:37:39,0,2019-04-20,08:37:39,Dinheiro,2.0,credito,visa
952019-04-2009:20:46,0,2019-04-20,09:20:46,Dinheiro,6.0,credito,elo
952019-04-2108:50:02,8443,2019-04-21,08:50:02,Cartão,4.5,credito,visa
952019-04-2109:47:44,0,2019-04-21,09:47:44,Dinheiro,5.1,debito,elo
952019-04-2209:21:33,0,2019-04-22,09:21:33,Dinheiro,5.85,credito,elo
952019-04-2314:00:44,0,2019-04-23,14:00:44,Dinheiro,7.0,debito,elo
952019-04-2607:22:48,0,2019-04-26,07:22:48,Dinheiro,20.45,credito,visa
952019-04-2708:17:41,8335,2019-04-27,08:17:41,Cartão,6.0,credito,mastercard
952019-04-2708:47:51,0,2019-04-27,08:47:51,Dinheiro,10.5,voucher,ticket
952019-04-2913:07:26,8384,2019-04-29,13:07:26,Cartão,6.0,voucher,vr
952019-04-2915:52:56,5468,2019-04-29,15:52:56,Cartão,7.5,voucher,alelo
9522019-04-0318:06:01,5487,2019-04-03,18:06:01,Cartão,6.2,debito,elo
9522019-04-0508:21:13,8254,2019-04-05,08:21:13,Cartão,12.75,voucher,alelo
9522019-04-0513:51:49,381,2019-04-05,13:51:49,Cartão,5.0,voucher,sodexo
9522019-04-1507:33:02,5823,2019-04-15,07:33:02,Cartão,3.0,voucher,vr
9522019-04-1707:45:24,0,2019-04-17,07:45:24,Dinheiro,6.0,credito,visa
9522019-04-1711:03:32,0,2019-04-17,11:03:32,Dinheiro,3.5,voucher,vr
9522019-04-2111:57:41,0,2019-04-21,11:57:41,Dinheiro,6.2,credito,mastercard
9522019-04-2207:52:52,8242,2019-04-22,07:52:52,Cartão,7.5,debito,elo
9522019-04-2315:16:00,0,2019-04-23,15:16:00,Dinheiro,7.5,debito,elo
9522019-04-2407:56:06,0,2019-04-24,07:56:06,Dinheiro,16.35,credito,visa
9532019-04-0218:38:04,58,2019-04-02,18:38:04,Cartão,5.95,credito,mastercard
9532019-04-0310:22:26,5128,2019-04-03,10:22:26,Cartão,6.0,debito,mastercard
9532019-04-0410:19:21,8105,2019-04-04,10:19:21,Cartão,6.0,voucher,sodexo
9532019-04-1507:51:39,141,2019-04-15,07:51:39,Cartão,4.9,voucher,sodexo
9532019-04-1608:07:06,0,2019-04-16,08:07:06,Dinheiro,3.0,voucher,ticket
9532019-04-1710:54:04,0,2019-04-17,10:54:04,Dinheiro,17.1,credito,mastercard
9532019-04-1907:51:39,141,2019-04-19,07:51:39,Cartão,4.9,credito,mastercard
9532019-04-2013:15:58,8184,2019-04-20,13:15:58,Cartão,9.5,debito,elo
9532019-04-2208:55:13,0,2019-04-22,08:55:13,Dinheiro,3.5,debito,visa
9532019-04-2209:26:42,0,2019-04-22,09:26:42,Dinheiro,8.0,voucher,sodexo
9532019-04-2510:53:51,0,2019-04-25,10:53:51,Dinheiro,2.5,credito,mastercard
9542019-04-0112:35:53,5221,2019-04-01,12:35:53,Cartão,4.4,credito,visa
9542019-04-0212:18:13,573,2019-04-02,12:18:13,Cartão,4.0,debito,visa
9542019-04-0516:55:26,8370,2019-04-05,16:55:26,Cartão,10.5,voucher,ticket
9542019-04-1507:44:56,0,2019-04-15,07:44:56,Dinheiro,3.5,credito,elo
9542019-04-1608:38:34,0,2019-04-16,08:38:34,Dinheiro,5.8,voucher,vr
9542019-04-1609:08:34,8374,2019-04-16,09:08:34,Cartão,3.0,voucher,ticket
9542019-04-2020:54:59,0,2019-04-20,20:54:59,Dinheiro,27.5,voucher,vr
9542019-04-2606:01:46,5725,2019-04-26,06:01:46,Cartão,3.0,debito,elo
9542019-04-2609:48:12,8315,2019-04-26,09:48:12,Cartão,3.75,debito,mastercard
9542019-04-2707:14:31,0,2019-04-27,07:14:31,Dinheiro,3.0,debito,elo
9552019-04-0209:33:23,5649,2019-04-02,09:33:23,Cartão,2.5,debito,mastercard
9552019-04-0217:00:10,27,2019-04-02,17:00:10,Cartão,2.5,voucher,ticket
9552019-04-0509:03:09,8348,2019-04-05,09:03:09,Cartão,7.5,credito,visa
9552019-04-1608:55:58,0,2019-04-16,08:55:58,Dinheiro,5.0,credito,mastercard
9552019-04-1609:33:59,0,2019-04-16,09:33:59,Dinheiro,2.5,voucher,vr
9552019-04-1609:52:17,0,2019-04-16,09:52:17,Dinheiro,4.75,voucher,vr
9552019-04-2019:15:26,0,2019-04-20,19:15:26,Dinheiro,3.0,debito,elo
9552019-04-2306:48:28,0,2019-04-23,06:48:28,Dinheiro,7.0,voucher,sodexo
9552019-04-2307:59:07,0,2019-04-23,07:59:07,Dinheiro,6.0,credito,visa
9552019-04-2516:08:18,0,2019-04-25,16:08:18,Dinheiro,9.25,debito,elo
